Date,WaterLevel
2023-03-11,15.87
2023-03-12,15.87
2023-03-13,15.87
2023-03-14,15.87
2023-03-15,15.87
2023-03-16,15.87
2023-03-17,15.87
2023-03-18,15.87
2023-03-19,15.87
2023-03-20,15.87
2023-03-21,15.87
2023-03-22,15.87
2023-03-23,15.87
2023-03-24,15.87
2023-03-25,15.87
2023-03-26,15.87
2023-03-27,15.87
2023-03-28,15.87
2023-03-29,15.87
2023-03-30,15.87
2023-03-31,15.87
2023-04-01,15.87
2023-04-02,15.87
2023-04-03,15.87
2023-04-04,15.87
2023-04-05,15.87
2023-04-06,15.87
2023-04-07,15.87
2023-04-08,15.87
2023-04-09,15.87
2023-04-10,15.87
2023-04-11,15.87
2023-04-12,15.87
2023-04-13,15.915
2023-04-14,15.834
2023-04-15,15.87
2023-04-16,15.839
2023-04-17,15.87
2023-04-18,15.87
2023-04-19,15.87
2023-04-20,15.87
2023-04-21,15.87
2023-04-22,15.87
2023-04-23,15.87
2023-04-24,15.87
2023-04-25,15.87
2023-04-26,15.87
2023-04-27,15.87
2023-04-28,15.87
2023-04-29,15.87
2023-04-30,15.87
2023-05-01,15.87
2023-05-02,15.868
2023-05-03,15.87
2023-05-04,15.87
2023-05-05,15.87
2023-05-06,15.87
2023-05-07,15.87
2023-05-08,15.863
2023-05-09,15.87
2023-05-10,15.867
2023-05-11,15.87
2023-05-12,15.87
2023-05-13,15.87
2023-05-14,15.87
2023-05-15,15.87
2023-05-16,15.87
2023-05-17,15.87
2023-05-18,15.87
2023-05-19,15.87
2023-05-20,15.87
2023-05-21,15.895
2023-05-22,15.886
2023-05-23,15.887
2023-05-24,15.911
2023-05-25,15.913
2023-05-26,15.91
2023-05-27,15.91
2023-05-28,15.91
2023-05-29,15.91
2023-05-30,15.91
2023-05-31,15.91
2023-06-01,15.9
2023-06-02,15.9
2023-06-03,15.9
2023-06-04,15.9
2023-06-05,15.9
2023-06-06,15.9
2023-06-07,15.89
2023-06-08,15.9
2023-06-09,15.9
2023-06-10,15.897
2023-06-11,15.92
2023-06-12,15.89
2023-06-13,15.89
2023-06-14,15.89
2023-06-15,15.89
2023-06-16,15.89
2023-06-17,15.89
2023-06-18,15.889
2023-06-19,15.89
2023-06-20,15.89
2023-06-21,15.89
2023-06-22,15.89
2023-06-23,15.89
2023-06-24,15.89
2023-06-25,15.89
2023-06-26,15.89
2023-06-27,15.89
2023-06-28,15.89
2023-06-29,15.89
2023-06-30,15.89
2023-07-01,15.89
2023-07-02,15.723
2023-07-03,15.89
2023-07-04,15.89
2023-07-05,15.89
2023-07-06,15.89
2023-07-07,15.89
2023-07-08,15.89
2023-07-09,15.89
2023-07-10,15.89
2023-07-11,15.89
2023-07-12,15.888
2023-07-13,16.079
2023-07-14,15.82
2023-07-15,15.967
2023-07-16,15.981
2023-07-17,15.9
2023-07-18,15.9
2023-07-19,15.9
2023-07-20,15.915
2023-07-21,15.921
2023-07-22,15.92
2023-07-23,15.92
2023-07-24,16.026
2023-07-25,15.979
2023-07-26,16.665
2023-07-27,17.772
2023-07-28,17.217
2023-07-29,18.084
2023-07-30,16.765
2023-07-31,16.523
2023-08-01,16.512
2023-08-02,17.28
2023-08-03,16.939
2023-08-04,16.013
2023-08-05,15.94
2023-08-06,15.94
2023-08-07,15.815
2023-08-08,15.811
2023-08-09,15.93
2023-08-10,15.645
2023-08-11,15.954
2023-08-12,15.938
2023-08-13,15.93
2023-08-14,15.955
2023-08-15,15.927
2023-08-16,15.92
2023-08-17,15.92
2023-08-18,15.915
2023-08-19,15.91
2023-08-20,15.91
2023-08-21,15.91
2023-08-22,15.933
2023-08-23,16.111
2023-08-24,16.026
2023-08-25,15.927
2023-08-26,15.92
2023-08-27,15.92
2023-08-28,15.92
2023-08-29,15.92
2023-08-30,16.507
2023-08-31,17.604
2023-09-01,17.345
2023-09-02,17.561
2023-09-03,17.414
2023-09-04,16.834
2023-09-05,16.145
2023-09-06,15.987
2023-09-07,15.94
2023-09-08,15.94
2023-09-09,16.02
2023-09-10,15.946
2023-09-11,15.94
2023-09-12,16.277
2023-09-13,16.024
2023-09-14,16.046
2023-09-15,15.966
2023-09-17,15.983
2023-09-18,15.96
2023-09-19,14.801
2023-09-20,15.94
2023-09-21,15.959
2023-09-22,15.96
2023-09-23,15.998
2023-09-24,15.957
2023-09-25,15.982
2023-09-26,16.305
2023-09-27,16.002
2023-09-28,16.003
2023-09-29,16.035
2023-09-30,15.972
2023-10-01,15.962
2023-10-02,15.131
2023-10-03,15.968
2023-10-04,15.96
2023-10-05,15.96
2023-10-06,15.969
2023-10-07,15.96
2023-10-08,15.96
2023-10-09,15.94
2023-10-10,15.815
2023-10-11,15.94
2023-10-12,15.94
2023-10-13,15.94
2023-10-14,15.94
2023-10-15,15.868
2023-10-16,15.94
2023-10-17,15.94
2023-10-18,15.94
2023-11-01,15.929
2023-11-02,15.909
2023-11-03,15.958
2023-11-04,15.933
2023-11-05,15.928
2023-11-06,15.93
2023-11-07,15.93
2023-11-08,15.93
2023-11-09,15.93
2023-11-10,15.93
2023-11-11,15.93
2023-11-12,15.805
2023-11-13,15.93
2023-11-14,15.93
2023-11-15,15.93
2023-11-16,15.93
2023-11-17,15.93
2023-11-18,15.93
2023-11-19,15.93
2023-11-20,15.93
2023-11-21,15.495
2023-11-22,15.93
2023-11-23,15.933
2023-11-24,15.93
2023-11-25,15.93
2023-11-26,15.93
2023-11-27,15.931
2023-11-28,15.93
2023-11-29,15.93
2023-11-30,15.93
2023-12-01,15.93
2023-12-02,15.928
2023-12-03,15.93
2023-12-04,15.93
2023-12-05,15.93
2023-12-06,15.93
2023-12-07,15.93
2023-12-08,15.93
2023-12-09,15.93
2023-12-10,15.93
2023-12-11,15.93
2023-12-12,15.93
2023-12-13,15.93
2023-12-14,15.93
2023-12-15,15.93
2023-12-16,15.93
2023-12-17,15.93
2023-12-18,15.93
2023-12-19,15.93
2023-12-20,15.93
2023-12-21,15.93
2023-12-22,15.93
2023-12-23,15.93
2023-12-24,15.93
2023-12-25,15.93
2023-12-26,15.93
2023-12-27,15.93
2023-12-28,15.93
2023-12-29,15.93
2023-12-30,15.93
2024-01-01,15.93
2024-01-02,15.93
2024-01-03,15.93
2024-01-04,15.93
2024-01-05,15.93
2024-01-06,15.93
2024-01-07,15.93
2024-01-08,15.93
2024-01-09,15.93
2024-01-10,15.93
2024-01-11,15.93
2024-01-12,15.93
2024-01-13,15.93
2024-01-14,15.904
2024-01-15,15.904
2024-01-16,15.93
2024-01-17,15.93
2024-01-18,15.93
2024-01-19,15.93
2024-01-20,15.93
2024-01-21,15.93
2024-01-22,15.93
2024-01-23,15.93
2024-01-24,15.93
2024-01-25,15.93
2024-01-26,15.93
2024-01-27,15.93
2024-01-28,15.93
2024-01-29,15.93
2024-01-30,15.93
2024-01-31,15.93
2024-02-01,15.93
2024-02-02,15.93
2024-02-03,15.93
2024-02-04,15.93
2024-02-05,15.93
2024-02-06,15.93
2024-02-07,15.93
2024-02-08,15.93
2024-02-09,15.93
2024-02-10,15.93
2024-02-11,15.93
2024-02-12,15.93
2024-02-13,15.93
2024-02-14,15.93
2024-02-15,15.93
2024-02-16,15.93
2024-02-17,15.93
2024-02-18,15.93
2024-02-19,15.93
2024-02-20,15.93
2024-02-21,15.93
2024-02-22,15.93
2024-02-23,15.93
2024-02-24,15.93
2024-02-25,15.93
2024-02-26,15.93
2024-02-27,15.93
2024-02-28,15.93
2024-02-29,15.93
2024-03-01,15.93
2024-03-02,15.93
2024-03-03,15.93
2024-03-04,15.93
2024-03-05,15.93
2024-03-06,15.93
2024-03-07,15.93
2024-03-08,15.93
2024-03-09,15.93
2024-03-10,15.93
2024-03-11,15.93
2024-03-12,15.93
2024-03-13,15.93
2024-03-14,15.93
2024-03-15,15.93
2024-03-16,15.93
2024-03-17,15.93
2024-03-18,15.93
2024-03-19,15.93
2024-03-20,15.93
2024-03-21,15.93
2024-03-22,15.93
2024-03-23,15.93
2024-03-24,15.93
2024-03-25,15.93
2024-03-26,15.93
2024-03-27,15.93
2024-03-28,15.93
2024-03-29,15.93
2024-03-30,15.93
2024-03-31,15.93
2024-04-01,15.93
2024-04-02,15.93
2024-04-03,15.93
2024-04-04,15.93
2024-04-05,15.93
2024-04-06,15.93
2024-04-07,15.93
2024-04-08,15.93
2024-04-09,15.93
2024-04-10,15.93
2024-04-11,15.93
2024-04-12,15.93
2024-04-13,15.93
2024-04-14,15.93
2024-04-15,15.93
2024-04-16,15.93
2024-04-17,15.934
2024-04-18,15.93
2024-04-19,15.93
2024-04-20,15.93
2024-04-21,15.93
2024-04-22,15.93
2024-04-23,15.93
2024-04-24,15.93
2024-04-25,15.93
2024-04-26,15.93
2024-04-27,15.93
2024-04-28,15.93
2024-04-29,15.93
2024-04-30,15.93
2024-05-01,15.93
2024-05-02,15.93
2024-05-03,15.93
2024-05-04,15.93
2024-05-05,15.93
2024-05-06,15.93
2024-05-07,15.93
2024-05-08,15.93
2024-05-09,15.93
2024-05-10,15.93
2024-05-11,15.93
2024-05-12,15.93
2024-05-13,15.93
2024-05-14,15.93
2024-05-15,15.93
2024-05-16,15.93
2024-05-17,15.93
2024-05-18,15.93
2024-05-19,15.93
2024-05-20,15.93
2024-05-21,15.93
2024-05-22,15.93
2024-05-23,15.93
2024-05-24,15.93
2024-05-25,15.93
2024-05-26,15.93
2024-05-27,15.93
2024-05-28,15.93
2024-05-29,15.93
2024-05-30,15.93
2024-05-31,15.93
2024-06-01,15.93
2024-06-02,15.93
2024-06-03,15.93
2024-06-04,15.93
2024-06-05,15.938
2024-06-06,15.944
2024-06-07,15.93
2024-06-08,15.93
2024-06-09,15.93
2024-06-10,15.93
2024-06-11,15.93
2024-06-12,15.93
2024-06-13,15.93
2024-06-14,15.93
2024-06-15,15.891
2024-06-16,15.93
2024-06-17,15.93
2024-06-18,15.953
2024-06-19,15.94
2024-06-20,15.94
2024-06-21,15.94
2024-06-22,15.94
2024-06-23,15.94
2024-06-24,15.94
2024-06-25,15.94
2024-06-26,15.94
2024-06-27,15.94
2024-06-28,15.94
2024-06-29,15.94
2024-06-30,15.94
2024-07-01,15.94
2024-07-02,15.94
2024-07-03,15.94
2024-07-04,15.94
2024-07-05,15.94
2024-07-06,15.94
2024-07-07,15.94
2024-07-08,15.94
2024-07-09,15.94
2024-07-10,15.94
2024-07-11,15.94
2024-07-12,15.94
2024-07-13,15.94
2024-07-14,15.94
2024-07-15,15.94
2024-07-16,15.94
2024-07-17,15.94
2024-07-18,15.94
2024-07-19,15.94
2024-07-20,15.94
2024-07-21,15.94
2024-07-22,16.017
2024-07-23,16.815
2024-07-24,20.596
2024-07-25,17.126
2024-07-26,16.594
2024-07-27,16.287
2024-07-28,16.171
2024-07-29,16.05
2024-07-30,16.045
2024-07-31,16.04
2024-08-01,16.04
2024-08-02,16.04
2024-08-03,16.04
2024-08-04,16.04
2024-08-05,16.04
2024-08-06,16.04
2024-08-07,16.058
2024-08-08,16.06
2024-08-09,15.954
2024-08-10,15.929
2024-08-11,15.92
2024-08-12,15.92
2024-08-13,15.923
2024-08-14,15.92
2024-08-15,15.915
2024-08-16,15.91
2024-08-17,15.91
2024-08-18,15.91
2024-08-19,15.91
2024-08-20,15.917
2024-08-21,15.92
2024-08-22,15.92
2024-08-23,15.92
2024-08-24,15.92
2024-08-25,15.913
2024-08-26,15.91
2024-08-27,16.097
2024-08-28,15.939
2024-08-29,15.92
2024-08-30,15.946
2024-08-31,15.92
2024-09-01,16.126
2024-09-02,17.734
2024-09-03,17.145
2024-09-04,17.22
2024-09-05,17.074
2024-09-06,16.398
2024-09-07,16.105
2024-09-08,16.021
2024-09-09,16.0
2024-09-10,16.0
2024-09-11,16.019
2024-09-12,16.0
2024-09-13,16.0
2024-09-14,16.0
2024-09-15,16.02
2024-09-16,16.0
2024-09-17,16.076
2024-09-18,16.038
2024-09-19,16.0
2024-09-20,16.0
2024-09-21,16.0
2024-09-22,16.0
2024-09-23,16.0
2024-09-24,16.0
2024-09-25,16.0
2024-09-26,16.0
2024-09-27,16.0
2024-09-28,16.0
2024-09-29,16.0
2024-09-30,16.0
2024-10-01,16.0
2024-10-02,16.0
2024-10-03,16.0
2024-10-04,16.0
2024-10-05,16.0
2024-10-06,16.003
2024-10-07,16.0
2024-10-08,16.005
2024-10-09,16.0
2024-10-10,16.0
2024-10-11,16.0
2024-10-12,16.011
2024-10-13,16.0
2024-10-14,16.0
2024-10-15,16.0
2024-10-16,16.0
2024-10-17,16.0
2024-10-18,16.0
2024-10-19,16.0
2024-10-20,16.0
2024-10-21,16.0
2024-10-22,16.052
2024-10-23,16.03
2024-10-24,17.956
2024-10-25,16.603
2024-10-26,16.103
2024-10-27,15.816
2024-10-28,15.076
2024-10-29,15.054
2024-11-01,15.09
2024-11-05,15.07
2024-11-20,15.82
2024-11-21,15.8
2024-11-22,15.8
2024-11-23,15.8
2024-11-24,15.783
2024-11-25,15.8
2024-11-26,15.8
2024-11-27,15.8
2024-11-28,15.8
2024-11-29,15.8
2024-11-30,15.8
2024-12-01,15.8
2024-12-02,15.803
2024-12-03,15.8
2024-12-04,15.8
2024-12-05,15.8
2024-12-06,15.8
2024-12-07,15.8
2024-12-08,15.8
