SUMMARY OUTPUT,,,,,,
,,,,,,
Regression Statistics,,,,,,
10/20/2014,0,86,31.6,11.5,36.6,12.12
10/21/2014,0,98,32.3,9.1,36.6,13.2
10/22/2014,0,80,27.4,6.7,31.1,12.9
10/23/2014,0,65,29.5,22.1,32.5,11.41
10/24/2014,0,64,33.5,9.9,34,11.9
10/25/2014,6.7,61,34.8,10.5,37,11.2
10/26/2014,0,87,34.3,14.3,39.1,11.82
10/27/2014,0,98,29.7,15.6,33.7,13.24
10/28/2014,0,77,30.8,15.2,34.2,11.85
10/29/2014,3.3,77,26.5,24.1,29.2,12.3
10/30/2014,0,86,30.6,21.7,35,12.04
10/31/2014,0,85,26,17.5,31.2,12.13
11/1/2014,0,70,25.9,18.6,27.9,12.55
11/2/2014,8.4,85,26.7,21.1,29.7,12.88
11/3/2014,0,64,33.2,12.1,36.4,11.76
11/4/2014,2.7,89,26,15.6,31.9,11.7
11/5/2014,0,78,27.6,17.1,29.7,11.67
11/6/2014,0,65,31.1,8.7,33.6,12.57
11/7/2014,0,76,33.6,22,36.3,12.28
11/8/2014,0,85,32.3,18.3,35.6,12.83
11/9/2014,0,78,31.8,20.5,36.3,12.97
11/10/2014,0,94,30.1,21.4,35.5,12.72
11/11/2014,0,94,25.6,6.9,31.5,11.66
11/12/2014,0,64,30.2,8.3,31,11.02
11/13/2014,0,64,34,15.9,35.6,12.58
11/14/2014,0,90,33.7,10.9,37.5,12.45
11/15/2014,0,74,26.2,8.5,28.2,11.75
11/16/2014,0,77,25.8,12.1,28.2,12.7
11/17/2014,0,74,33.2,14.6,36.3,12.97
11/18/2014,16.6,68,27,18.5,30.1,13.64
11/19/2014,0,94,33.5,23.9,37.2,12.04
11/20/2014,0,93,34.3,19.5,38.9,12.62
11/21/2014,0,82,31.5,9.6,36.3,13.27
11/22/2014,16.7,97,34.4,23.4,38.2,11.99
11/23/2014,0,88,32,21.9,36.6,11.44
11/24/2014,0,94,26.4,21.9,31.1,11.97
11/25/2014,0,64,33.7,20.8,36.1,11.15
11/26/2014,7,93,33.4,8.8,38.5,13.68
11/27/2014,0,76,29.1,22.3,31.7,13.06
11/28/2014,2.9,77,29.9,16.8,31.8,12.42
11/29/2014,5.3,85,27.4,14.1,32.4,12.71
11/30/2014,7,77,28.8,11.9,33.1,13.11
12/1/2014,0,61,31.9,17.9,33.3,11.08
12/2/2014,0,86,27.1,16.6,31.5,10.99
12/3/2014,0,91,31.7,22,36.4,13.3
12/4/2014,0,78,27.9,20.2,32,12.28
12/5/2014,4.8,64,34.1,7.8,36.3,12.54
12/6/2014,0,96,30.7,18.8,34.9,11.39
12/7/2014,15.4,78,28.3,17.7,31.8,13.12
12/8/2014,0,64,34.5,5.8,37.7,12.68
12/9/2014,0,92,27.6,16.3,32.6,11.85
12/10/2014,0,78,25.6,20.8,29,11.55
12/11/2014,0,65,33.6,19.9,36.6,12.64
12/12/2014,8.8,79,28.6,16.7,33,13.26
12/13/2014,2.7,70,32.9,7.9,34,12.26
12/14/2014,0,73,30.3,21.9,32.7,11.56
12/15/2014,0,71,34.1,24.6,37.4,10.72
12/16/2014,0,82,28.3,17.7,31.1,11.34
12/17/2014,0,60,26.5,24.1,27.8,12.35
12/18/2014,0,74,26.5,17.6,30.4,12.28
12/19/2014,0,67,31.7,7.3,33.2,11.2
12/20/2014,0,86,27.9,24.2,33,11.62
12/21/2014,15.9,62,33.7,10.6,36,13.52
12/22/2014,0,91,26,16.2,29.4,12.43
12/23/2014,0,80,30.4,21.1,33.6,12.58
12/24/2014,18.7,83,34.1,7.6,37.2,13.78
12/25/2014,0,97,27,5.9,32.9,12.32
12/26/2014,0,96,29.2,15.4,34.2,12.31
12/27/2014,0,90,26.8,16.5,30,11
12/28/2014,0,76,33.8,8.6,37.4,10.89
12/29/2014,13.7,82,25.9,10.1,28.2,11.92
12/30/2014,0,79,34.2,24.7,37.3,12.96
12/31/2014,0,68,34.2,17.6,36.4,12.91
1/1/2015,13.2,98,33.4,23.3,38.9,13.34
1/2/2015,0,96,32.2,9.5,38.2,11.94
1/3/2015,0,87,33.8,23,38.9,12.12
1/4/2015,0,96,29.1,7,35.2,13.09
1/5/2015,0,77,26.7,17,29.4,11.73
1/6/2015,0,80,25.7,6.7,29.6,12.14
1/7/2015,0,85,28,13.5,30.5,11.95
1/8/2015,0,97,29,14.6,35,11.66
1/9/2015,82.3,89,31.7,34.9,36.1,15.93
1/10/2015,0,81,28.1,15.5,32.8,11.88
1/11/2015,5.3,63,33.9,21.7,35.7,11.31
1/12/2015,11.1,69,26.8,22.8,29.8,12.76
1/13/2015,1,61,34.8,6,36.7,11.65
1/14/2015,0,68,33.4,20,34.2,12.66
1/15/2015,0,97,27.8,7.5,32.4,13.19
1/16/2015,0,94,29.2,13.8,35.3,13.25
1/17/2015,0,63,26.3,23,29.1,12.42
1/18/2015,0,84,33.1,19.8,36,11.96
1/19/2015,0,82,29.6,17.4,32.1,12.6
1/20/2015,0,69,25.5,15.4,27.8,12.63
1/21/2015,0,74,31.5,14,33.3,13.1
1/22/2015,0,95,26.9,23.8,33.1,11.84
1/23/2015,0,93,27.9,24.5,31.7,11.18
1/24/2015,0,74,26.2,14.9,28.7,10.78
1/25/2015,0,74,27.9,22.8,31.7,12.34
1/26/2015,0,80,25.4,21.1,27.5,11.2
1/27/2015,0,73,33,8,34.6,11.16
1/28/2015,0,64,29.3,10.1,30.4,11.56
1/29/2015,0,63,26,15.9,27.5,12.1
1/30/2015,0,77,26,11.8,27.7,10.84
1/31/2015,0,92,29.6,19.2,33.8,12.89
2/1/2015,0,78,29.2,13.8,32.1,10.93
2/2/2015,8.4,85,34.1,18,36.9,11.5
2/3/2015,0,93,25.9,21.3,30,12.84
2/4/2015,0,80,28.9,23.5,32.9,12.07
2/5/2015,0,67,30.9,18.4,32.4,12.87
2/6/2015,0,71,28.9,24.6,32.8,11.71
2/7/2015,0,67,29.9,21.4,33.5,12.35
2/8/2015,0,94,29,11,32.5,13.08
2/9/2015,0,62,30.4,8.6,32,11.54
2/10/2015,16.8,69,30.3,19.2,33.8,11.89
2/11/2015,0,64,29.6,22.8,30.1,11.25
2/12/2015,0,75,34,21.4,38.4,11.51
2/13/2015,11.3,63,25.6,9.6,28.9,13.59
2/14/2015,0,90,26.6,17.8,29.9,13.43
2/15/2015,3.6,80,25.1,23.2,27.7,13.33
2/16/2015,18.9,98,32.5,9.7,38.7,12.65
2/17/2015,0,77,32.3,6.5,35.9,12.79
2/18/2015,13.5,61,29.1,23.3,32,13.18
2/19/2015,0,80,28.2,16.7,31.1,12.78
2/20/2015,0,89,33.8,16.4,38.2,12.14
2/21/2015,0,87,30.5,23,35.9,11.84
2/22/2015,1.9,61,34.3,21.4,36.3,11.56
2/23/2015,13.3,71,33.7,24.6,36.4,13.58
2/24/2015,0,92,33.1,7.8,36.5,12.76
2/25/2015,0,66,33.2,20.7,35.7,12.74
2/26/2015,0,60,28.1,21.6,29.6,12.57
2/27/2015,0,85,30.1,10.9,34.9,13.39
2/28/2015,0,70,33.1,24.7,34.2,12.05
3/1/2015,0,77,33.8,23.1,38.1,12.91
3/2/2015,0,93,33.1,9.4,38.5,12.48
3/3/2015,0,73,31.3,12.9,33.5,12.68
3/4/2015,0,83,27.4,23.7,29.7,13.13
3/5/2015,0,80,29.2,24.6,34,11.61
3/6/2015,0,62,26.4,7.4,29.2,12.46
3/7/2015,0,96,26.2,7.2,30.7,11.53
3/8/2015,4.1,70,29.2,21,30.5,12.76
3/9/2015,0,85,34,22.4,38.6,11.11
3/10/2015,8.6,97,28.8,22.4,32.5,13.56
3/11/2015,0,75,28.1,23.2,31.6,12.34
3/12/2015,0,90,34.6,11.8,38.9,10.99
3/13/2015,0,78,34.5,9.7,36.8,12.73
3/14/2015,0,63,30.1,18.7,33.3,12.77
3/15/2015,0,84,29.6,8.1,33.5,11.38
3/16/2015,0,93,26.1,9.9,30.1,11.76
3/17/2015,26.9,69,33.4,14.8,36.4,13.08
3/18/2015,0,81,29.7,11.3,34.1,10.86
3/19/2015,0,60,32.2,17.2,32.8,11.73
3/20/2015,0,92,27.1,13.2,30.3,12.49
3/21/2015,0,80,28.6,5.5,32.3,11.31
3/22/2015,0,98,28.1,10.3,33.8,11.66
3/23/2015,9.4,62,26.6,8.3,27.1,12
3/24/2015,0,78,29.2,20.6,32.8,11.42
3/25/2015,0,98,30.1,21.2,34.7,11.73
3/26/2015,0,90,29.7,22.3,33.7,12.94
3/27/2015,0,63,33.5,16.1,34.3,10.54
3/28/2015,3.4,72,28.5,18.9,30.5,11.69
3/29/2015,0,77,27,21.3,30.7,11.93
3/30/2015,13.5,76,29.5,19.3,31.1,12.18
3/31/2015,0,76,25.3,12.2,29.6,12.43
4/1/2015,0,87,25.1,11.9,30.8,12.19
4/2/2015,0,73,32.4,12.7,34.6,12.1
4/3/2015,0,76,32.8,22.8,35.8,10.83
4/4/2015,13.5,72,32.5,10.1,33.7,11.62
4/5/2015,0,72,31.1,14.5,34.6,10.83
4/6/2015,0,71,31.5,12.1,32.7,11.24
4/7/2015,6.7,78,32.9,23.8,35.4,13.21
4/8/2015,0,61,29.7,23.4,31.4,12.48
4/9/2015,131.5,76,34.9,23.9,38.2,18.09
4/10/2015,0,63,26,7.6,27.6,12.25
4/11/2015,0,72,29.5,15.9,31.9,11.15
4/12/2015,0,69,29.3,6.3,30.5,11.55
4/13/2015,0,77,26.7,7.1,30.6,12.35
4/14/2015,0,81,29.2,7.2,31.4,12.48
4/15/2015,0,70,31.5,7.1,33.3,12.61
4/16/2015,0,74,33.5,24.7,37.4,11.15
4/17/2015,0,95,26.5,12.4,31.6,12.91
4/18/2015,12.4,80,31.7,7.9,35.4,12.74
4/19/2015,0,82,32,6.9,34.3,11.33
4/20/2015,0,65,31.5,17,33.3,12.89
4/21/2015,0,94,33.7,7.9,38.8,11.66
4/22/2015,0,83,34.8,16.8,39.2,11.22
4/23/2015,0,85,28.6,5.3,33.4,12.4
4/24/2015,7.6,82,25.9,23.5,30.3,12.13
4/25/2015,0,66,27.6,16.4,30.9,12.5
4/26/2015,0,91,33.9,6,39.5,13.06
4/27/2015,0,68,27.9,22.2,30.4,11.13
4/28/2015,12.5,94,25.2,14.7,29.8,12.54
4/29/2015,0,83,26.4,24.7,28.9,11.54
4/30/2015,0,81,33.6,7.3,37.2,13.25
5/1/2015,2.3,61,31.1,22.7,32.4,11.63
5/2/2015,0,66,28.1,11.1,29.9,11.06
5/3/2015,0,93,27.7,18.9,33.4,12.06
5/4/2015,0,62,27.9,7.3,28.2,12.29
5/5/2015,0,89,31.7,21.6,36.8,11.56
5/6/2015,0,74,27.3,10.7,30.7,13.15
5/7/2015,0,91,26.1,14.8,30.7,11.15
5/8/2015,0,88,28,7.3,31.2,13.21
5/9/2015,0,88,33.5,12,39.2,13.14
5/10/2015,0,98,34.5,18.6,39.8,11.94
5/11/2015,0,92,32.3,14.8,36.1,12.69
5/12/2015,16.6,80,33.2,6.6,37.5,13.69
5/13/2015,0,66,25.7,15.6,27.3,11.33
5/14/2015,0,92,32.5,20,38.3,12.5
5/15/2015,0,91,32.3,11.6,37.1,12.26
5/16/2015,16.9,86,34.2,11,38.6,11.91
5/17/2015,0,84,30.4,6.8,35.2,13.42
5/18/2015,17.3,84,27.9,24.2,31,13.64
5/19/2015,0,61,27.4,16.9,30.2,11.1
5/20/2015,0,69,30.3,8.8,32.9,11.6
5/21/2015,0,81,26.4,22.5,30.8,12.99
5/22/2015,0,74,29,13,31.8,11.66
5/23/2015,0,62,34.7,6.1,36,10.75
5/24/2015,0,81,34.8,17.6,37.7,11.08
5/25/2015,2.6,82,34.8,5.9,39.6,13.31
5/26/2015,0,68,32.1,17.7,33.5,11.17
5/27/2015,0,93,34,6.7,39,12.23
5/28/2015,0,91,33.2,18.3,38.1,11.62
5/29/2015,0,84,31.5,20,34,12.31
5/30/2015,10.8,90,27.9,20.2,30.9,12.81
5/31/2015,0,98,33.4,15.8,39.5,12.25
6/1/2015,0,96,31.7,20.8,36.4,12.62
6/2/2015,15.4,95,33.8,15.7,39.4,12.76
6/3/2015,0.7,65,27.6,13.4,29,11.12
6/4/2015,0,79,30.9,19,35.4,11.83
6/5/2015,0,73,32.9,20.3,36.1,12.28
6/6/2015,0,77,33.8,9.4,36.5,10.92
6/7/2015,0,76,29.2,19.3,31.7,12.72
6/8/2015,0,61,28.4,9.6,31.1,12.45
6/9/2015,0,82,26.5,7.9,29,11.22
6/10/2015,0,61,27.4,13.1,27.8,10.52
6/11/2015,0,90,27.4,12.3,31.7,11.04
6/12/2015,0,89,34.8,17.5,37.9,13.2
6/13/2015,0,89,33.1,15.1,38.4,12.64
6/14/2015,0,77,31.5,15.9,33.7,12.7
6/15/2015,0,62,25.4,13.9,27,12.06
6/16/2015,0,70,27.4,17.4,30.4,12.09
6/17/2015,9.3,91,31.4,13.7,36.9,13.02
6/18/2015,0,84,28.2,10.8,31.8,12.6
6/19/2015,0,82,25.1,15,28.5,13.16
6/20/2015,0,81,27,6.1,30,13.01
6/21/2015,0,75,35,5.4,37.3,11.95
6/22/2015,0,77,25.8,20.9,28.1,11.21
6/23/2015,0,61,29.4,20.6,32.1,10.6
6/24/2015,13.6,72,30.6,22.6,33.7,13.67
6/25/2015,6,74,26.7,21.3,30.7,11.26
6/26/2015,0,68,27.1,10.4,30.8,11.55
6/27/2015,0,88,25.7,19.4,29.6,12
6/28/2015,0,84,26.5,5.6,30.8,11.25
6/29/2015,0,92,30.9,18.8,34.3,12.78
6/30/2015,0,89,27.8,17.7,31.9,12.6
7/1/2015,0,60,26.2,10.6,26.6,11.06
7/2/2015,0,82,25.9,5.5,30.7,12.07
7/3/2015,14.6,94,33.1,11,36.7,12.94
7/4/2015,14.2,96,26.6,8.7,32.5,13.88
7/5/2015,0,94,31.4,18.3,35,12.54
7/6/2015,0,66,30,6.6,31.4,11.65
7/7/2015,0,92,28.2,7.7,32.2,11.71
7/8/2015,0,98,32.2,24.3,38.5,13.02
7/9/2015,0,75,30.4,12.8,33.2,11.68
7/10/2015,0,72,28.8,12.5,30.2,12.71
7/11/2015,0,60,27.3,12.6,30,11.07
7/12/2015,4.9,73,32.3,9.8,35.6,11.45
7/13/2015,0,83,27.3,23.7,32.2,11.72
7/14/2015,0,66,27.7,7.2,29.3,12.46
7/15/2015,0,65,29.3,15.6,31.1,10.77
7/16/2015,0,72,25.9,23.2,28.9,11.9
7/17/2015,0,64,33,17.9,33.5,12.15
7/18/2015,8.1,82,32.4,15.4,36.1,11.45
7/19/2015,0,63,34.7,19.9,37.8,12.59
7/20/2015,0,74,34.7,14.5,37.5,10.78
7/21/2015,44.2,64,29.8,16.3,31.5,12.88
7/22/2015,0,83,25.7,11.4,28.7,12
7/23/2015,0,89,33.1,24.3,36.6,13.01
7/24/2015,0,71,26.9,14.3,29.3,11.52
7/25/2015,0,69,25.4,20.2,27.8,11.66
7/26/2015,0,80,25.8,18,28,13.02
7/27/2015,0,91,31.2,16.8,34.6,11.39
7/28/2015,16.9,91,33.3,8.2,36.5,12.22
7/29/2015,0,71,26.3,18.3,27.8,12.1
7/30/2015,16.7,87,25.1,10.8,30.4,12.18
7/31/2015,0,80,31.9,8.8,34.6,12.6
8/1/2015,0,67,32.5,23.1,34.9,12.64
8/2/2015,0,73,31.6,24.7,34.4,11.66
8/3/2015,0,96,28.4,15.6,32.3,12.12
8/4/2015,11.2,80,33.4,19.1,37.3,13.7
8/5/2015,0,74,34.6,18.8,38.6,11.8
8/6/2015,0,82,25,16.3,28.3,13.34
8/7/2015,0,68,25.7,23.2,28.2,10.77
8/8/2015,0,94,34.1,9.9,38.8,11.14
8/9/2015,0,67,29.5,20.2,30.8,12.17
8/10/2015,0,67,34.5,7.5,37.5,11.38
8/11/2015,0,83,32,8.5,36.7,12.3
8/12/2015,0,62,28.4,18.8,31.2,11.98
8/13/2015,0,76,33,9.9,35.8,11.57
8/14/2015,0,69,34.3,18.9,37.8,12.39
8/15/2015,0,95,27.4,20,33,12.17
8/16/2015,0,61,30.1,6.2,30.5,12.16
8/17/2015,0,74,30.8,16,34.2,12.99
8/18/2015,0,84,30.3,12.7,33.4,12.64
8/19/2015,0,84,34.6,12.8,37,12.01
8/20/2015,0,84,33,16.3,36,11.99
8/21/2015,0,66,30.6,19.3,34,12.37
8/22/2015,0,61,33.1,11.7,33.5,12.87
8/23/2015,0,86,25.3,21.5,30.5,11.78
8/24/2015,0,80,30.3,5.7,34.5,11.51
8/25/2015,0,97,27.6,22,33.3,12.62
8/26/2015,0,96,28.2,15.2,32.4,13.31
8/27/2015,0,70,30.4,23.2,34.2,11.11
8/28/2015,0,73,30.2,11.2,33.6,12.69
8/29/2015,0,87,32.6,23.6,37.2,11.75
8/30/2015,0,78,34.3,15.5,38.8,11.18
8/31/2015,0,62,31.9,24.1,32.6,11.5
9/1/2015,0,95,25.4,10.2,30.6,12.66
9/2/2015,0,87,34,5.7,37.5,13.33
9/3/2015,0,95,33.7,23.2,37.9,12.38
9/4/2015,0,66,28.3,19.7,29,11.86
9/5/2015,0,61,34.5,17.9,36.7,12.59
9/6/2015,1.7,79,30.6,14.8,32.8,12.29
9/7/2015,0.5,68,25.8,17.5,28,12.93
9/8/2015,0,78,27.5,15.4,30.7,11.38
9/9/2015,0,72,30,8.5,32.6,12.63
9/10/2015,0,90,32.1,17,37.6,11.6
9/11/2015,0,85,30.3,19.8,33.5,12.48
9/12/2015,0,78,31.9,20.7,34.6,12.66
9/13/2015,0,73,28.3,15.4,31.5,12.93
9/14/2015,0,95,34.5,7.1,38.6,13.23
9/15/2015,0,76,27.8,24.2,29.5,11.91
9/16/2015,0,87,33.2,24.3,38.3,11.81
9/17/2015,0,88,30.3,17.3,34.7,11.94
9/18/2015,0,70,30.8,11.8,34.4,12.24
9/19/2015,0,83,31.1,10.7,35,12.53
9/20/2015,0,78,28.8,17.2,31.6,11.73
9/21/2015,7,94,28.8,18.3,35,12.83
9/22/2015,0,64,27.8,8.1,29.6,12.22
9/23/2015,0,70,30.1,18.8,32.8,10.76
9/24/2015,8.3,77,28.4,15.1,32.2,13.33
9/25/2015,0,87,32.1,15,37.3,12.32
9/26/2015,0,85,33.2,21.5,37.7,11.71
9/27/2015,0,75,33.2,8.5,35.2,10.92
9/28/2015,0,96,33.3,6.2,39.6,11.86
9/29/2015,0,97,30.6,22.3,34.2,11.3
9/30/2015,1.9,76,30.2,5.5,34.8,13.14
10/1/2015,0,64,26.5,11.2,28.4,12.68
10/2/2015,0,60,29.6,10.1,29.7,12.05
10/3/2015,0,60,29.6,24.8,32.4,10.84
10/4/2015,0,66,32.4,11.6,35.1,11.25
10/5/2015,0,97,32.6,23.5,39,11.94
10/6/2015,0,93,25.2,5.4,30,11.54
10/7/2015,0,70,29.5,11.2,31.4,12.9
10/8/2015,0,92,26.6,8.7,32.6,13.29
10/9/2015,0,66,32.8,10.5,35.5,12.24
10/10/2015,0,62,25.4,15.5,26,12.7
10/11/2015,0,79,26.3,14.5,29.2,12.93
10/12/2015,0,72,29.1,12.4,31.9,12.76
10/13/2015,0,66,31,14,31.8,12.16
10/14/2015,0,66,27.1,13.3,30.1,12.04
10/15/2015,0,77,28.5,18.7,31.2,11.87
10/16/2015,0,77,26.8,9.9,31,10.98
10/17/2015,1.9,95,33.6,7.6,39.6,12.2
10/18/2015,0,71,30.7,7.1,32.6,11.54
10/19/2015,0,73,35,20.4,37,12.19
10/20/2015,0,81,28.9,5.8,32.7,12.61
10/21/2015,0,76,33.4,21.8,35.9,10.98
10/22/2015,0,80,27,13.6,31.3,12.3
10/23/2015,0,71,30.3,19.7,32.5,12.11
10/24/2015,0,75,31.7,11.3,34.4,11.03
10/25/2015,0,73,26.1,19.3,28.6,12.54
10/26/2015,0,81,27.9,21.5,30.7,10.78
10/27/2015,0,79,28,10.9,32,11.83
10/28/2015,0,91,31.6,20.2,36.8,11.79
10/29/2015,0,77,32.4,24.5,34.3,11.29
10/30/2015,17.3,65,29.1,12.9,31.1,13.75
10/31/2015,0,96,32.5,23.8,36.7,13.01
11/1/2015,0,77,30.9,23.9,34.8,11.16
11/2/2015,0,69,32.1,13.1,34.1,11.88
11/3/2015,15.9,62,32.1,21,33.4,12.94
11/4/2015,0,69,29,15.7,32.8,12.7
11/5/2015,0,88,26.6,20.4,31.6,11.88
11/6/2015,0,65,25.8,14.6,29.3,12.66
11/7/2015,9.3,70,27.4,20.4,29.5,11.58
11/8/2015,0,70,31,13.4,33.2,12.35
11/9/2015,0,67,32,15.4,35.5,10.78
11/10/2015,0,87,33.2,17.5,36,12.18
11/11/2015,0,89,34.3,24.1,38.7,11.93
11/12/2015,50.3,93,27.5,33.7,32.4,15.12
11/13/2015,0,74,33.6,7.5,36.8,12.16
11/14/2015,0,74,25.9,14.7,29.2,11.05
11/15/2015,0,73,33,22.3,35.6,12.03
11/16/2015,0,79,33.5,21.2,36.7,12.79
11/17/2015,0,93,34.3,22.7,39,11.25
11/18/2015,10.3,61,33.1,14.8,33.6,12.24
11/19/2015,0,79,30.6,14.8,34.5,10.83
11/20/2015,1.1,64,32.4,22.2,34.4,11.9
11/21/2015,15,86,28,7.8,32.5,13.01
11/22/2015,16.9,62,30.1,6.8,31.9,12.18
11/23/2015,0,82,32.2,6.8,35.7,12.61
11/24/2015,7.4,75,27.2,15.1,29.9,11.28
11/25/2015,0,87,29,11.6,34.5,11.67
11/26/2015,0,74,29.5,13.1,32.6,12.52
11/27/2015,0,67,34.6,12.6,36.2,11.47
11/28/2015,0,63,28.2,7.3,31.3,11.39
11/29/2015,0,67,31.9,23.3,35.1,11.99
11/30/2015,0,63,27.9,21.7,29.5,11.46
12/1/2015,0,73,33.2,12.1,36,11.21
12/2/2015,16,81,29.4,10.2,32.4,13.3
12/3/2015,0,83,34.4,7,39.6,11.43
12/4/2015,0,73,34.2,11.3,36.4,11.06
12/5/2015,0,74,27.7,10.6,29.2,11.71
12/6/2015,0,64,27.6,18.8,29.3,10.54
12/7/2015,0,91,26.2,8.2,31.3,11.54
12/8/2015,0,85,34.1,5.1,38.9,11.34
12/9/2015,0,86,27.6,18.3,33.2,12.43
12/10/2015,11.2,71,34.8,5.3,36.6,12.68
12/11/2015,0,86,26.8,22.6,32.2,11.88
12/12/2015,0,65,26.3,8.1,27,11.15
12/13/2015,0,92,29.3,5.6,32.6,13.13
12/14/2015,17.4,75,30.3,9.4,32.6,13.45
12/15/2015,0,81,29.3,7.7,33,12.93
12/16/2015,0,73,30.3,9,32.9,11.18
12/17/2015,0,71,27.2,16.1,29.9,11.02
12/18/2015,0,67,33,23.9,34,11.05
12/19/2015,0,81,26.5,22.2,30.3,12.79
12/20/2015,16.2,66,34.6,17.3,36.7,12.83
12/21/2015,0,76,29.1,12.4,32.2,10.87
12/22/2015,0,72,30.5,20.6,32.8,12.32
12/23/2015,0,65,28.9,21.6,31.1,11.2
12/24/2015,19.2,92,27,10.5,31.4,13.93
12/25/2015,0,86,30.5,12.9,34.9,11.56
12/26/2015,13.5,72,27.8,13.3,30.7,12.45
12/27/2015,0,65,29.1,21.3,29.8,11.5
12/28/2015,0,90,31.8,9.7,37.4,13.01
12/29/2015,0,93,30.6,14.3,34.2,13.35
12/30/2015,0,83,30.4,8.4,32.8,11.72
12/31/2015,0,93,32.6,11.1,38.4,11.96
1/1/2016,0,64,30.1,5.2,33.1,12.81
1/2/2016,0,83,28.5,7.4,32.5,12.96
1/3/2016,0,90,26.5,14.4,30.1,12.87
1/4/2016,0,76,26.3,10.4,29,11
1/5/2016,0,96,27.3,8.1,33.3,13.13
1/6/2016,0,84,34.2,21.3,39,11.44
1/7/2016,0,83,31.5,13.7,35.3,12.78
1/8/2016,0,70,25.5,11.8,29.1,11.28
1/9/2016,0,68,34.5,13.6,36.9,11.41
1/10/2016,0,77,27.7,18,30,11.19
1/11/2016,0,95,26.7,24.6,31.7,13.25
1/12/2016,14.4,78,31.9,23.5,35.9,11.67
1/13/2016,18.3,87,27.5,24.2,32.3,12.36
1/14/2016,1.2,64,28,6.1,30.6,11.6
1/15/2016,0,77,29.5,21.4,31.7,11.85
1/16/2016,0,60,25.7,18.4,27.9,12.01
1/17/2016,0,68,34.3,23.9,35.6,11.58
1/18/2016,118.9,77,29.4,23.1,31.8,16.21
1/19/2016,0,96,34.5,22.6,40.2,13
1/20/2016,0,93,27.6,12.2,31.5,13.42
1/21/2016,0,72,29.1,11.7,32.7,11.85
1/22/2016,0,96,29.8,8.1,36.1,13.48
1/23/2016,0,68,31.7,19.9,33.6,12.56
1/24/2016,0,85,33.2,18.1,37.4,12.65
1/25/2016,0,81,34,6,36.8,11.31
1/26/2016,0,87,25,6,28.6,12.57
1/27/2016,0,85,31,15.2,36.4,13.36
1/28/2016,0,67,28.6,8.7,32,11.06
1/29/2016,0,84,34.1,13,38.1,12.72
1/30/2016,0,87,32.2,5.7,35.3,13.06
1/31/2016,0,90,28.5,12.6,33.3,13.24
2/1/2016,2,69,33.6,16.4,34.6,11.96
2/2/2016,2,61,34.5,22.1,36.8,11.64
2/3/2016,0,72,33.3,8.8,37,11.45
2/4/2016,0,93,30,9.8,34.5,11.06
2/5/2016,0,65,26,5.4,29.4,12.86
2/6/2016,0,79,27.4,18.6,29.9,13.06
2/7/2016,16.3,86,29.1,6,33.6,12.87
2/8/2016,0,86,33.8,16.3,38.1,11.12
2/9/2016,0,73,28.8,16.7,32.3,13.14
2/10/2016,5.6,80,28.1,8.3,30.4,11.39
2/11/2016,0,76,25.8,17.2,30.2,12.98
2/12/2016,0,89,31.3,18.4,36.6,13.28
2/13/2016,0,61,33.4,18.6,33.9,10.57
2/14/2016,0,80,29.6,14.8,32.2,13.06
2/15/2016,0,64,29.5,21.5,32,12.45
2/16/2016,0,72,27.7,5.7,29,13.23
2/17/2016,0,78,33.1,24,36.2,12.45
2/18/2016,0,94,26.8,8.6,31,12.34
2/19/2016,0,83,33.9,11.5,37.8,11.67
2/20/2016,0,94,31.3,14.9,37.7,12.57
2/21/2016,0,64,33,17.6,33.9,11.45
2/22/2016,0,64,35,23.7,38.2,12.62
2/23/2016,0,77,30.5,21.3,32.3,13.1
2/24/2016,2.6,93,31.9,11.3,35.2,12.62
2/25/2016,0,89,27.6,13.5,32.9,12.16
2/26/2016,0,67,25.8,9,27.6,12.06
2/27/2016,14.2,62,34.8,6.4,36.7,13.49
2/28/2016,14.5,91,33,8.6,36.2,12.22
2/29/2016,19,60,34.7,19.4,35.9,11.76
3/1/2016,0,70,26.7,15.9,27.8,12.16
3/2/2016,4.3,93,31.4,14,35.2,12.45
3/3/2016,0,72,29,5.5,32.3,11.13
3/4/2016,0,76,27.5,23.5,31.5,11.34
3/5/2016,0,90,31.8,20.5,37.3,13.09
3/6/2016,5.5,60,32.9,7.5,33.1,11.94
3/7/2016,0,89,28.6,19.3,32.5,13.13
3/8/2016,0,63,25.6,12.6,27.6,10.75
3/9/2016,0,62,32.9,17.5,35.3,10.79
3/10/2016,0,94,30.3,24,33.8,12.75
3/11/2016,6.4,63,32.2,9.1,32.7,12.43
3/12/2016,0,66,28.3,7.5,29.5,13.06
3/13/2016,0,96,27.5,17.5,33.6,12.68
3/14/2016,0,82,33.8,19.9,38.8,12.92
3/15/2016,0,96,31.4,9.7,35.3,12.57
3/16/2016,0,81,30.1,19.3,32.5,11.22
3/17/2016,0,78,34.3,21.9,36.1,11.29
3/18/2016,0,78,33.1,10.9,35.8,11.3
3/19/2016,0,85,32.8,16.5,35.8,11.68
3/20/2016,0,87,25.7,7,30.8,11.67
3/21/2016,0,79,31.4,12,34.7,11.21
3/22/2016,0,70,32,9.1,35.2,11.3
3/23/2016,0,79,33.6,18,36.7,12.51
3/24/2016,0,97,29.7,17,33.6,11.56
